,cust_id,recency,frequency,monetary,basket_size,r,f,m,grade,rfm,score,level
3118,15464.0,345,1,1048.85,1048.85,2,1,3,a,213,6,silver
3119,15465.0,26,39,12226.15,313.49,4,4,4,b,444,12,platinum
3120,15466.0,92,4,1571.01,392.75,3,2,3,a,323,8,gold
3121,15467.0,16,4,511.88,127.97,4,2,2,d,422,8,gold
3122,15468.0,42,7,1387.48,198.21,3,3,3,c,333,9,gold
3123,15469.0,50,6,834.4,139.07,3,3,2,d,332,8,gold
3124,15470.0,582,1,63.42,63.42,1,1,1,d,111,3,bronze
3125,15471.0,9,3,1316.56,438.85,4,2,3,a,423,9,gold
3126,15472.0,120,1,371.56,371.56,2,1,2,a,212,5,bronze
3127,15473.0,21,11,1740.0,158.18,4,4,3,c,443,11,platinum
3128,15474.0,602,1,163.1,163.1,1,1,1,c,111,3,bronze
3129,15475.0,84,1,454.11,454.11,3,1,2,a,312,6,silver
3130,15476.0,387,5,2180.28,436.06,2,3,3,a,233,8,gold
3131,15477.0,656,1,368.4,368.4,1,1,2,a,112,4,bronze
3132,15478.0,47,3,2024.98,674.99,3,2,3,a,323,8,gold
3133,15479.0,740,1,147.4,147.4,1,1,1,d,111,3,bronze
3134,15480.0,123,7,3592.25,513.18,2,3,4,a,234,9,gold
3135,15481.0,408,1,1993.34,1993.34,1,1,3,a,113,5,bronze
3136,15482.0,22,24,8107.83,337.83,4,4,4,b,444,12,platinum
3137,15483.0,168,10,862.2,86.22,2,4,3,d,243,9,gold
3138,15484.0,8,7,4624.8,660.69,4,3,4,a,434,11,platinum
3139,15485.0,37,8,5624.51,703.06,3,3,4,a,334,10,gold
3140,15486.0,534,1,102.0,102.0,1,1,1,d,111,3,bronze
3141,15487.0,686,1,231.32,231.32,1,1,1,c,111,3,bronze
3142,15488.0,99,5,431.92,86.38,3,3,2,d,332,8,gold
3143,15489.0,29,12,2327.36,193.95,4,4,4,c,444,12,platinum
3144,15490.0,437,2,188.1,94.05,1,1,1,d,111,3,bronze
3145,15491.0,102,7,3090.85,441.55,3,3,4,a,334,10,gold
3146,15492.0,35,2,659.46,329.73,3,1,2,b,312,6,silver
3147,15493.0,39,11,4280.43,389.13,3,4,4,a,344,11,platinum
3148,15494.0,28,6,3770.95,628.49,4,3,4,a,434,11,platinum
3149,15495.0,386,1,246.5,246.5,2,1,1,b,211,4,bronze
3150,15496.0,638,1,146.14,146.14,1,1,1,d,111,3,bronze
3151,15497.0,24,11,8643.46,785.77,4,4,4,a,444,12,platinum
3152,15498.0,7,55,23860.81,433.83,4,4,4,a,444,12,platinum
3153,15499.0,730,1,161.6,161.6,1,1,1,c,111,3,bronze
3154,15500.0,15,4,1131.56,282.89,4,2,3,b,423,9,gold
3155,15501.0,411,2,402.5,201.25,1,1,2,c,112,4,bronze
3156,15502.0,22,27,8673.53,321.24,4,4,4,b,444,12,platinum
3157,15503.0,369,2,267.15,133.57,2,1,1,d,211,4,bronze
3158,15504.0,88,5,413.9,82.78,3,3,2,d,332,8,gold
3159,15505.0,59,7,3497.14,499.59,3,3,4,a,334,10,gold
3160,15506.0,29,6,2040.03,340.0,4,3,3,b,433,10,gold
3161,15507.0,178,1,492.36,492.36,2,1,2,a,212,5,bronze
3162,15508.0,196,6,1000.27,166.71,2,3,3,c,233,8,gold
3163,15509.0,387,1,166.51,166.51,2,1,1,c,211,4,bronze
3164,15510.0,337,1,250.0,250.0,2,1,1,b,211,4,bronze
3165,15511.0,18,5,909.23,181.85,4,3,3,c,433,10,gold
3166,15512.0,162,4,331.58,82.9,2,2,2,d,222,6,silver
3167,15513.0,38,41,27264.45,664.99,3,4,4,a,344,11,platinum
3168,15514.0,19,20,5422.28,271.11,4,4,4,b,444,12,platinum
3169,15515.0,394,1,171.81,171.81,1,1,1,c,111,3,bronze
3170,15516.0,51,3,62.43,20.81,3,2,1,d,321,6,silver
3171,15517.0,240,1,267.03,267.03,2,1,1,b,211,4,bronze
3172,15518.0,71,23,4103.78,178.43,3,4,4,c,344,11,platinum
3173,15519.0,390,2,344.61,172.3,1,1,2,c,112,4,bronze
3174,15520.0,8,1,343.5,343.5,4,1,2,b,412,7,silver
3175,15521.0,43,24,6674.44,278.1,3,4,4,b,344,11,platinum
3176,15522.0,39,2,398.84,199.42,3,1,2,c,312,6,silver
3177,15523.0,91,18,17220.04,956.67,3,4,4,a,344,11,platinum
3178,15524.0,31,2,591.4,295.7,4,1,2,b,412,7,silver
3179,15525.0,9,5,1280.8,256.16,4,3,3,b,433,10,gold
3180,15526.0,40,2,148.44,74.22,3,1,1,d,311,5,bronze
3181,15527.0,25,31,5041.78,162.64,4,4,4,c,444,12,platinum
3182,15528.0,261,1,229.33,229.33,2,1,1,c,211,4,bronze
3183,15529.0,29,13,5084.5,391.12,4,4,4,a,444,12,platinum
3184,15530.0,28,5,1813.72,362.74,4,3,3,a,433,10,gold
3185,15531.0,15,2,2007.44,1003.72,4,1,3,a,413,8,gold
3186,15532.0,32,12,3708.05,309.0,3,4,4,b,344,11,platinum
3187,15533.0,26,5,746.92,149.38,4,3,2,d,432,9,gold
3188,15534.0,732,1,162.25,162.25,1,1,1,c,111,3,bronze
3189,15535.0,180,10,985.82,98.58,2,4,3,d,243,9,gold
3190,15536.0,416,1,259.09,259.09,1,1,1,b,111,3,bronze
3191,15537.0,170,1,110.92,110.92,2,1,1,d,211,4,bronze
3192,15538.0,544,11,3027.15,275.2,1,4,4,b,144,9,gold
3193,15539.0,14,1,538.46,538.46,4,1,2,a,412,7,silver
3194,15540.0,18,2,460.68,230.34,4,1,2,c,412,7,silver
3195,15541.0,121,1,85.13,85.13,2,1,1,d,211,4,bronze
3196,15542.0,519,4,895.9,223.98,1,2,3,c,123,6,silver
3197,15543.0,295,2,242.84,121.42,2,1,1,d,211,4,bronze
3198,15544.0,15,26,8134.12,312.85,4,4,4,b,444,12,platinum
3199,15545.0,61,2,428.05,214.02,3,1,2,c,312,6,silver
3200,15546.0,613,3,539.55,179.85,1,2,2,c,122,5,bronze
3201,15547.0,14,28,10140.89,362.17,4,4,4,a,444,12,platinum
3202,15548.0,602,1,158.09,158.09,1,1,1,c,111,3,bronze
3203,15549.0,84,9,2308.46,256.5,3,4,4,b,344,11,platinum
3204,15550.0,11,14,1995.6,142.54,4,4,3,d,443,11,platinum
3205,15551.0,43,9,1659.28,184.36,3,4,3,c,343,10,gold
3206,15552.0,224,2,252.52,126.26,2,1,1,d,211,4,bronze
3207,15553.0,67,1,437.23,437.23,3,1,2,a,312,6,silver
3208,15554.0,284,1,217.2,217.2,2,1,1,c,211,4,bronze
3209,15555.0,19,46,11744.08,255.31,4,4,4,b,444,12,platinum
3210,15556.0,31,1,279.77,279.77,4,1,1,b,411,6,silver
3211,15557.0,35,1,473.65,473.65,3,1,2,a,312,6,silver
3212,15558.0,646,2,143.33,71.66,1,1,1,d,111,3,bronze
3213,15559.0,575,1,1109.4,1109.4,1,1,3,a,113,5,bronze
3214,15560.0,404,2,153.52,76.76,1,1,1,d,111,3,bronze
3215,15561.0,18,9,1856.54,206.28,4,4,3,c,443,11,platinum
3216,15562.0,358,3,673.38,224.46,2,2,2,c,222,6,silver
3217,15563.0,15,11,2781.21,252.84,4,4,4,b,444,12,platinum
3218,15564.0,470,2,70.74,35.37,1,1,1,d,111,3,bronze
3219,15565.0,57,2,173.16,86.58,3,1,1,d,311,5,bronze
3220,15566.0,399,2,227.87,113.94,1,1,1,d,111,3,bronze
3221,15567.0,25,1,186.01,186.01,4,1,1,c,411,6,silver
3222,15568.0,9,3,758.29,252.76,4,2,2,b,422,8,gold
3223,15569.0,110,10,3586.35,358.64,2,4,4,a,244,10,gold
3224,15570.0,14,27,9246.99,342.48,4,4,4,b,444,12,platinum
3225,15571.0,18,14,4051.63,289.4,4,4,4,b,444,12,platinum
3226,15572.0,11,10,4068.67,406.87,4,4,4,a,444,12,platinum
3227,15573.0,38,5,1207.18,241.44,3,3,3,b,333,9,gold
3228,15574.0,184,7,1476.7,210.96,2,3,3,c,233,8,gold
3229,15575.0,626,1,30.1,30.1,1,1,1,d,111,3,bronze
3230,15576.0,44,1,940.67,940.67,3,1,3,a,313,7,silver
3231,15577.0,158,5,397.98,79.6,2,3,2,d,232,7,silver
3232,15578.0,169,1,127.1,127.1,2,1,1,d,211,4,bronze
3233,15579.0,75,7,1267.25,181.04,3,3,3,c,333,9,gold
3234,15580.0,383,14,1221.95,87.28,2,4,3,d,243,9,gold
3235,15581.0,127,43,5797.78,134.83,2,4,4,d,244,10,gold
3236,15582.0,31,3,682.91,227.64,4,2,2,c,422,8,gold
3237,15583.0,383,1,107.86,107.86,2,1,1,d,211,4,bronze
3238,15584.0,30,7,1275.0,182.14,4,3,3,c,433,10,gold
3239,15585.0,183,1,455.3,455.3,2,1,2,a,212,5,bronze
3240,15586.0,598,4,1128.66,282.16,1,2,3,b,123,6,silver
3241,15587.0,57,7,1522.08,217.44,3,3,3,c,333,9,gold
3242,15588.0,684,1,579.6,579.6,1,1,2,a,112,4,bronze
3243,15589.0,259,4,456.58,114.14,2,2,2,d,222,6,silver
3244,15590.0,296,6,1466.41,244.4,2,3,3,b,233,8,gold
3245,15591.0,589,3,217.9,72.63,1,2,1,d,121,4,bronze
3246,15592.0,53,1,388.58,388.58,3,1,2,a,312,6,silver
3247,15593.0,77,1,199.8,199.8,3,1,1,c,311,5,bronze
3248,15594.0,22,6,1767.53,294.59,4,3,3,b,433,10,gold
3249,15595.0,494,1,357.6,357.6,1,1,2,a,112,4,bronze
3250,15596.0,107,16,3023.59,188.97,2,4,4,c,244,10,gold
3251,15597.0,36,3,554.52,184.84,3,2,2,c,322,7,silver
3252,15598.0,42,4,543.02,135.75,3,2,2,d,322,7,silver
3253,15599.0,33,3,1250.06,416.69,3,2,3,a,323,8,gold
3254,15600.0,435,5,1178.71,235.74,1,3,3,b,133,7,silver
3255,15601.0,18,35,14919.22,426.26,4,4,4,a,444,12,platinum
3256,15602.0,15,25,2975.97,119.04,4,4,4,d,444,12,platinum
3257,15603.0,85,3,74.73,24.91,3,2,1,d,321,6,silver
3258,15604.0,59,1,216.39,216.39,3,1,1,c,311,5,bronze
3259,15605.0,43,10,1933.4,193.34,3,4,3,c,343,10,gold
3260,15606.0,64,19,4733.47,249.13,3,4,4,b,344,11,platinum
3261,15607.0,343,13,1578.57,121.43,2,4,3,d,243,9,gold
3262,15608.0,35,5,1785.98,357.2,3,3,3,a,333,9,gold
3263,15609.0,189,2,270.03,135.02,2,1,1,d,211,4,bronze
3264,15610.0,58,1,112.46,112.46,3,1,1,d,311,5,bronze
3265,15611.0,16,32,2858.37,89.32,4,4,4,d,444,12,platinum
3266,15612.0,43,2,195.15,97.58,3,1,1,d,311,5,bronze
3267,15613.0,617,1,433.72,433.72,1,1,2,a,112,4,bronze
3268,15614.0,435,7,3008.86,429.84,1,3,4,a,134,8,gold
3269,15615.0,17,54,21282.07,394.11,4,4,4,a,444,12,platinum
3270,15616.0,445,1,317.11,317.11,1,1,1,b,111,3,bronze
3271,15617.0,403,3,828.55,276.18,1,2,2,b,122,5,bronze
3272,15618.0,39,5,747.03,149.41,3,3,2,d,332,8,gold
3273,15619.0,17,1,336.4,336.4,4,1,2,b,412,7,silver
3274,15620.0,57,8,1909.93,238.74,3,3,3,b,333,9,gold
3275,15621.0,11,6,1158.77,193.13,4,3,3,c,433,10,gold
3276,15622.0,10,30,7318.08,243.94,4,4,4,b,444,12,platinum
3277,15623.0,148,8,2437.05,304.63,2,3,4,b,234,9,gold
3278,15624.0,123,4,588.13,147.03,2,2,2,d,222,6,silver
3279,15625.0,107,14,3203.25,228.8,2,4,4,c,244,10,gold
3280,15626.0,81,4,1049.37,262.34,3,2,3,b,323,8,gold
3281,15627.0,464,2,566.9,283.45,1,1,2,b,112,4,bronze
3282,15628.0,11,21,5603.36,266.83,4,4,4,b,444,12,platinum
3283,15629.0,457,4,2240.9,560.23,1,2,4,a,124,7,silver
3284,15630.0,52,4,1475.45,368.86,3,2,3,a,323,8,gold
3285,15631.0,649,1,596.67,596.67,1,1,2,a,112,4,bronze
3286,15632.0,22,10,3147.31,314.73,4,4,4,b,444,12,platinum
3287,15633.0,516,18,4173.41,231.86,1,4,4,b,144,9,gold
3288,15634.0,24,2,554.65,277.33,4,1,2,b,412,7,silver
3289,15635.0,402,1,100.35,100.35,1,1,1,d,111,3,bronze
3290,15636.0,96,4,1444.58,361.15,3,2,3,a,323,8,gold
3291,15637.0,59,5,797.59,159.52,3,3,2,c,332,8,gold
3292,15638.0,308,9,2137.2,237.47,2,4,3,b,243,9,gold
3293,15639.0,141,5,1028.33,205.67,2,3,3,c,233,8,gold
3294,15640.0,11,34,23835.41,701.04,4,4,4,a,444,12,platinum
3295,15641.0,112,12,5345.55,445.46,2,4,4,a,244,10,gold
3296,15642.0,736,1,105.78,105.78,1,1,1,d,111,3,bronze
3297,15643.0,186,6,647.4,107.9,2,3,2,d,232,7,silver
3298,15644.0,173,4,813.0,203.25,2,2,2,c,222,6,silver
3299,15645.0,25,4,1042.57,260.64,4,2,3,b,423,9,gold
3300,15646.0,164,6,952.11,158.69,2,3,3,c,233,8,gold
3301,15647.0,422,1,169.0,169.0,1,1,1,c,111,3,bronze
3302,15648.0,211,4,599.9,149.98,2,2,2,d,222,6,silver
3303,15649.0,343,4,2170.35,542.59,2,2,3,a,223,7,silver
3304,15650.0,522,3,539.03,179.68,1,2,2,c,122,5,bronze
3305,15651.0,43,5,1259.06,251.81,3,3,3,b,333,9,gold
3306,15652.0,98,6,1411.84,235.31,3,3,3,b,333,9,gold
3307,15653.0,99,2,877.44,438.72,3,1,3,a,313,7,silver
3308,15654.0,16,2,922.53,461.27,4,1,3,a,413,8,gold
3309,15655.0,240,2,511.32,255.66,2,1,2,b,212,5,bronze
3310,15656.0,52,4,748.5,187.13,3,2,2,c,322,7,silver
3311,15657.0,29,1,30.0,30.0,4,1,1,d,411,6,silver
3312,15658.0,197,13,2270.34,174.64,2,4,4,c,244,10,gold
3313,15659.0,50,3,532.49,177.5,3,2,2,c,322,7,silver
3314,15660.0,32,18,2764.14,153.56,3,4,4,c,344,11,platinum
3315,15661.0,324,8,1215.95,151.99,2,3,3,c,233,8,gold
3316,15662.0,668,2,283.73,141.86,1,1,1,d,111,3,bronze
3317,15663.0,113,1,138.14,138.14,2,1,1,d,211,4,bronze
3318,15664.0,57,7,1212.35,173.19,3,3,3,c,333,9,gold
3319,15665.0,175,5,4015.12,803.02,2,3,4,a,234,9,gold
3320,15666.0,479,2,632.94,316.47,1,1,2,b,112,4,bronze
3321,15667.0,46,1,301.32,301.32,3,1,1,b,311,5,bronze
3322,15668.0,224,1,76.32,76.32,2,1,1,d,211,4,bronze
3323,15669.0,47,5,677.69,135.54,3,3,2,d,332,8,gold
3324,15670.0,303,3,315.2,105.07,2,2,1,d,221,5,bronze
3325,15671.0,25,10,2635.49,263.55,4,4,4,b,444,12,platinum
3326,15672.0,732,1,45.3,45.3,1,1,1,d,111,3,bronze
3327,15673.0,95,10,6409.84,640.98,3,4,4,a,344,11,platinum
3328,15674.0,80,18,6217.85,345.44,3,4,4,b,344,11,platinum
3329,15675.0,88,4,542.04,135.51,3,2,2,d,322,7,silver
3330,15676.0,16,5,3324.09,664.82,4,3,4,a,434,11,platinum
3331,15677.0,56,3,1305.63,435.21,3,2,3,a,323,8,gold
3332,15678.0,59,3,1893.89,631.3,3,2,3,a,323,8,gold
3333,15679.0,31,4,781.28,195.32,4,2,2,c,422,8,gold
3334,15680.0,16,12,4464.48,372.04,4,4,4,a,444,12,platinum
3335,15681.0,25,16,2480.2,155.01,4,4,4,c,444,12,platinum
3336,15682.0,606,3,316.99,105.66,1,2,1,d,121,4,bronze
3337,15683.0,124,2,524.54,262.27,2,1,2,b,212,5,bronze
3338,15684.0,554,6,147.8,24.63,1,3,1,d,131,5,bronze
3339,15685.0,457,1,55.98,55.98,1,1,1,d,111,3,bronze
3340,15686.0,427,1,90.0,90.0,1,1,1,d,111,3,bronze
3341,15687.0,15,11,2981.5,271.05,4,4,4,b,444,12,platinum
3342,15688.0,425,1,190.57,190.57,1,1,1,c,111,3,bronze
3343,15689.0,126,3,521.03,173.68,2,2,2,c,222,6,silver
3344,15690.0,11,2,239.76,119.88,4,1,1,d,411,6,silver
3345,15691.0,259,5,511.8,102.36,2,3,2,d,232,7,silver
3346,15692.0,35,1,191.04,191.04,3,1,1,c,311,5,bronze
3347,15693.0,666,1,37.5,37.5,1,1,1,d,111,3,bronze
3348,15694.0,7,29,10566.46,364.36,4,4,4,a,444,12,platinum
3349,15695.0,273,4,1131.04,282.76,2,2,3,b,223,7,silver
3350,15696.0,40,21,3757.47,178.93,3,4,4,c,344,11,platinum
3351,15697.0,696,1,246.75,246.75,1,1,1,b,111,3,bronze
3352,15698.0,631,1,46.2,46.2,1,1,1,d,111,3,bronze
3353,15699.0,24,1,309.65,309.65,4,1,1,b,411,6,silver
3354,15700.0,179,3,664.03,221.34,2,2,2,c,222,6,silver
3355,15701.0,9,4,1542.14,385.54,4,2,3,a,423,9,gold
3356,15702.0,483,2,140.39,70.19,1,1,1,d,111,3,bronze
3357,15703.0,271,1,211.5,211.5,2,1,1,c,211,4,bronze
3358,15704.0,147,8,3744.18,468.02,2,3,4,a,234,9,gold
3359,15705.0,208,1,143.1,143.1,2,1,1,d,211,4,bronze
3360,15706.0,66,7,1001.81,143.12,3,3,3,d,333,9,gold
3361,15707.0,42,4,945.58,236.4,3,2,3,b,323,8,gold
3362,15708.0,47,14,4323.98,308.86,3,4,4,b,344,11,platinum
3363,15709.0,290,2,327.85,163.92,2,1,2,c,212,5,bronze
3364,15710.0,424,1,898.87,898.87,1,1,3,a,113,5,bronze
3365,15711.0,563,2,420.25,210.12,1,1,2,c,112,4,bronze
3366,15712.0,16,13,3467.46,266.73,4,4,4,b,444,12,platinum
3367,15713.0,150,6,985.99,164.33,2,3,3,c,233,8,gold
3368,15714.0,18,5,784.81,156.96,4,3,2,c,432,9,gold
3369,15715.0,562,5,658.02,131.6,1,3,2,d,132,6,silver
3370,15716.0,152,11,3056.81,277.89,2,4,4,b,244,10,gold
3371,15717.0,241,5,607.0,121.4,2,3,2,d,232,7,silver
3372,15718.0,547,1,293.79,293.79,1,1,1,b,111,3,bronze
3373,15719.0,39,39,10134.36,259.86,3,4,4,b,344,11,platinum
3374,15720.0,31,2,741.92,370.96,4,1,2,a,412,7,silver
3375,15721.0,18,1,507.08,507.08,4,1,2,a,412,7,silver
3376,15722.0,42,15,5120.05,341.34,3,4,4,b,344,11,platinum
3377,15723.0,371,4,947.65,236.91,2,2,3,b,223,7,silver
3378,15724.0,208,5,299.8,59.96,2,3,1,d,231,6,silver
3379,15725.0,22,1,415.25,415.25,4,1,2,a,412,7,silver
3380,15726.0,397,1,321.91,321.91,1,1,1,b,111,3,bronze
3381,15727.0,23,15,9445.51,629.7,4,4,4,a,444,12,platinum
3382,15728.0,56,3,409.8,136.6,3,2,2,d,322,7,silver
3383,15729.0,205,5,154.7,30.94,2,3,1,d,231,6,silver
3384,15730.0,72,7,1708.18,244.03,3,3,3,b,333,9,gold
3385,15731.0,560,1,125.3,125.3,1,1,1,d,111,3,bronze
3386,15732.0,219,12,1637.52,136.46,2,4,3,d,243,9,gold
3387,15733.0,289,1,162.3,162.3,2,1,1,c,211,4,bronze
3388,15734.0,121,4,2263.3,565.82,2,2,4,a,224,8,gold
3389,15735.0,428,1,327.68,327.68,1,1,2,b,112,4,bronze
3390,15736.0,437,3,1717.27,572.42,1,2,3,a,123,6,silver
3391,15737.0,21,12,1121.21,93.43,4,4,3,d,443,11,platinum
3392,15738.0,25,45,13342.12,296.49,4,4,4,b,444,12,platinum
3393,15739.0,73,1,449.12,449.12,3,1,2,a,312,6,silver
3394,15740.0,56,1,154.88,154.88,3,1,1,c,311,5,bronze
3395,15741.0,465,2,208.62,104.31,1,1,1,d,111,3,bronze
3396,15742.0,626,1,156.87,156.87,1,1,1,c,111,3,bronze
3397,15743.0,23,4,784.46,196.12,4,2,2,c,422,8,gold
3398,15744.0,84,1,34.8,34.8,3,1,1,d,311,5,bronze
3399,15745.0,15,6,1071.24,178.54,4,3,3,c,433,10,gold
3400,15746.0,141,2,182.96,91.48,2,1,1,d,211,4,bronze
3401,15747.0,19,10,2560.66,256.07,4,4,4,b,444,12,platinum
3402,15748.0,47,3,614.76,204.92,3,2,2,c,322,7,silver
3403,15749.0,242,4,21535.9,5383.98,2,2,4,a,224,8,gold
3404,15750.0,9,24,6692.55,278.86,4,4,4,b,444,12,platinum
3405,15751.0,467,14,1318.84,94.2,1,4,3,d,143,8,gold
3406,15752.0,46,10,4199.09,419.91,3,4,4,a,344,11,platinum
3407,15753.0,311,1,79.2,79.2,2,1,1,d,211,4,bronze
3408,15754.0,57,12,3001.86,250.15,3,4,4,b,344,11,platinum
3409,15755.0,8,20,5936.95,296.85,4,4,4,b,444,12,platinum
3410,15756.0,68,4,532.96,133.24,3,2,2,d,322,7,silver
3411,15757.0,72,6,2940.36,490.06,3,3,4,a,334,10,gold
3412,15758.0,31,1,205.25,205.25,4,1,1,c,411,6,silver
3413,15759.0,225,10,810.98,81.1,2,4,2,d,242,8,gold
3414,15760.0,637,5,-5795.87,-1159.17,1,3,1,d,131,5,bronze
3415,15761.0,449,1,143.05,143.05,1,1,1,d,111,3,bronze
3416,15762.0,72,2,583.75,291.88,3,1,2,b,312,6,silver
3417,15763.0,38,3,1048.67,349.56,3,2,3,b,323,8,gold
3418,15764.0,88,14,4453.28,318.09,3,4,4,b,344,11,platinum
3419,15765.0,673,1,370.63,370.63,1,1,2,a,112,4,bronze
3420,15766.0,71,4,799.66,199.92,3,2,2,c,322,7,silver
3421,15767.0,648,2,-242.7,-121.35,1,1,1,d,111,3,bronze
3422,15768.0,122,36,15559.46,432.21,2,4,4,a,244,10,gold
3423,15769.0,14,51,84269.38,1652.34,4,4,4,a,444,12,platinum
3424,15770.0,619,1,321.45,321.45,1,1,1,b,111,3,bronze
3425,15771.0,611,3,1006.54,335.51,1,2,3,b,123,6,silver
3426,15772.0,425,1,280.88,280.88,1,1,1,b,111,3,bronze
3427,15773.0,12,2,774.52,387.26,4,1,2,a,412,7,silver
3428,15774.0,75,7,1324.2,189.17,3,3,3,c,333,9,gold
3429,15775.0,252,2,150.5,75.25,2,1,1,d,211,4,bronze
3430,15776.0,140,1,241.62,241.62,2,1,1,b,211,4,bronze
3431,15777.0,248,9,1732.16,192.46,2,4,3,c,243,9,gold
3432,15778.0,438,1,307.95,307.95,1,1,1,b,111,3,bronze
3433,15779.0,470,2,124.08,62.04,1,1,1,d,111,3,bronze
3434,15780.0,190,3,475.28,158.43,2,2,2,c,222,6,silver
3435,15781.0,32,4,333.56,83.39,3,2,2,d,322,7,silver
3436,15782.0,16,6,3985.65,664.27,4,3,4,a,434,11,platinum
3437,15783.0,17,1,246.3,246.3,4,1,1,b,411,6,silver
3438,15784.0,474,2,848.33,424.16,1,1,3,a,113,5,bronze
3439,15785.0,36,26,5825.33,224.05,3,4,4,c,344,11,platinum
3440,15786.0,50,9,8392.85,932.54,3,4,4,a,344,11,platinum
3441,15787.0,33,3,948.05,316.02,3,2,3,b,323,8,gold
3442,15788.0,507,2,215.53,107.77,1,1,1,d,111,3,bronze
3443,15789.0,365,7,1932.01,276.0,2,3,3,b,233,8,gold
3444,15790.0,17,1,220.85,220.85,4,1,1,c,411,6,silver
3445,15791.0,50,9,3541.79,393.53,3,4,4,a,344,11,platinum
3446,15792.0,406,2,933.84,466.92,1,1,3,a,113,5,bronze
3447,15793.0,16,9,2382.92,264.77,4,4,4,b,444,12,platinum
3448,15794.0,743,2,777.0,388.5,1,1,2,a,112,4,bronze
3449,15795.0,156,8,1979.87,247.48,2,3,3,b,233,8,gold
3450,15796.0,8,22,5019.95,228.18,4,4,4,c,444,12,platinum
3451,15797.0,120,6,2821.08,470.18,2,3,4,a,234,9,gold
3452,15798.0,499,3,1535.37,511.79,1,2,3,a,123,6,silver
3453,15799.0,82,4,1424.29,356.07,3,2,3,b,323,8,gold
3454,15800.0,114,7,1242.58,177.51,2,3,3,c,233,8,gold
3455,15801.0,53,4,1042.19,260.55,3,2,3,b,323,8,gold
3456,15802.0,149,3,-451.42,-150.47,2,2,1,d,221,5,bronze
3457,15803.0,58,4,1929.66,482.42,3,2,3,a,323,8,gold
3458,15804.0,7,19,3848.55,202.56,4,4,4,c,444,12,platinum
3459,15805.0,30,40,9708.92,242.72,4,4,4,b,444,12,platinum
3460,15806.0,53,3,784.58,261.53,3,2,2,b,322,7,silver
3461,15807.0,57,6,1807.57,301.26,3,3,3,b,333,9,gold
3462,15808.0,313,24,18248.83,760.37,2,4,4,a,244,10,gold
3463,15809.0,42,9,862.88,95.88,3,4,3,d,343,10,gold
3464,15810.0,85,13,2724.8,209.6,3,4,4,c,344,11,platinum
3465,15811.0,24,10,3843.22,384.32,4,4,4,a,444,12,platinum
3466,15812.0,114,13,5186.17,398.94,2,4,4,a,244,10,gold
3467,15813.0,214,2,1303.91,651.95,2,1,3,a,213,6,silver
3468,15814.0,10,8,2531.84,316.48,4,3,4,b,434,11,platinum
3469,15815.0,70,5,2100.6,420.12,3,3,3,a,333,9,gold
3470,15816.0,549,3,93.3,31.1,1,2,1,d,121,4,bronze
3471,15817.0,427,3,2766.4,922.13,1,2,4,a,124,7,silver
3472,15818.0,595,1,340.5,340.5,1,1,2,b,112,4,bronze
3473,15819.0,56,11,3911.28,355.57,3,4,4,b,344,11,platinum
3474,15820.0,326,1,206.98,206.98,2,1,1,c,211,4,bronze
3475,15821.0,51,2,570.96,285.48,3,1,2,b,312,6,silver
3476,15822.0,10,8,1777.91,222.24,4,3,3,c,433,10,gold
3477,15823.0,344,6,3033.86,505.64,2,3,4,a,234,9,gold
3478,15824.0,460,2,890.94,445.47,1,1,3,a,113,5,bronze
3479,15825.0,179,1,532.94,532.94,2,1,2,a,212,5,bronze
3480,15826.0,58,6,2583.13,430.52,3,3,4,a,334,10,gold
3481,15827.0,80,42,3430.96,81.69,3,4,4,d,344,11,platinum
3482,15828.0,382,1,1108.82,1108.82,2,1,3,a,213,6,silver
3483,15829.0,106,2,636.14,318.07,2,1,2,b,212,5,bronze
3484,15830.0,36,2,547.7,273.85,3,1,2,b,312,6,silver
3485,15831.0,65,4,747.76,186.94,3,2,2,c,322,7,silver
3486,15832.0,261,1,836.79,836.79,2,1,2,a,212,5,bronze
3487,15833.0,744,1,80.4,80.4,1,1,1,d,111,3,bronze
3488,15834.0,77,9,3600.29,400.03,3,4,4,a,344,11,platinum
3489,15835.0,51,4,954.09,238.52,3,2,3,b,323,8,gold
3490,15836.0,52,2,117.47,58.74,3,1,1,d,311,5,bronze
3491,15837.0,71,2,777.01,388.5,3,1,2,a,312,6,silver
3492,15838.0,18,38,73404.11,1931.69,4,4,4,a,444,12,platinum
3493,15839.0,32,5,1020.74,204.15,3,3,3,c,333,9,gold
3494,15840.0,65,3,345.66,115.22,3,2,2,d,322,7,silver
3495,15841.0,71,12,2716.5,226.37,3,4,4,c,344,11,platinum
3496,15842.0,395,3,528.75,176.25,1,2,2,c,122,5,bronze
3497,15843.0,310,1,118.95,118.95,2,1,1,d,211,4,bronze
3498,15844.0,53,1,130.74,130.74,3,1,1,d,311,5,bronze
3499,15845.0,24,14,4273.65,305.26,4,4,4,b,444,12,platinum
3500,15846.0,392,1,107.01,107.01,1,1,1,d,111,3,bronze
3501,15847.0,45,5,822.57,164.51,3,3,2,c,332,8,gold
3502,15848.0,628,1,139.94,139.94,1,1,1,d,111,3,bronze
3503,15849.0,603,1,-5876.34,-5876.34,1,1,1,d,111,3,bronze
3504,15850.0,26,6,1058.72,176.45,4,3,3,c,433,10,gold
